STAT_LEVL_CODE;NUTS_ID;NUTS_NAME;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
3;ITI12;Lucca;8208,516146;9297,184532;10083,32233;10326,78285;11109,93864;12083,90224;12608,5551;12947,49465;13829,56263;14949,60622;15746,16544;16676,29906;17155,51135;17110,52594;17625,8285;17189,52507;18005,42852;18255,49879;19451,10295;20200,67547;21773,17768;21973,19954;22532,96394;22734,50301;22966,30798;23562,48121;24653,79764;27297,46252;26889,26691;26350,92273;27079,1538;27274,14258;27137,86974;26161,43633;26586,75965;27295,7052;28096,53105;28507,31585;28935,69472;29276,02121;29795,28312;30376,04139
3;ITI13;Pistoia;7024,218316;8050,737854;8813,074216;9104,341528;9882,338255;10829,89421;11378,99183;11776,02594;12658,22703;13754,69402;14538,97039;15456,46253;15993,53231;16002,07406;16553,44717;16193,73738;16938,23476;17495,03368;18828,80859;19378,4093;20670,93652;20912,71371;21776,96492;21884,38119;23106,09413;23021,0212;23076,58036;25468,60523;24403,38265;22697,50216;23640,30838;24796,19585;25170,03911;23980,79939;24472,5292;25454,12668;26411,50524;26727,71576;27274,87037;27592,3516;28171,37186;28743,03473
3;ITI14;Firenze;9378,582792;10798,42532;11916,90928;12414,917;13565,94333;14978,1743;15854,31998;16523,19157;17903,0638;19627,51754;20707,48751;22240,67557;23215,43439;23522,22767;24563,3726;24227,18013;25276,7435;26138,89285;27458,60555;28904,58552;31453,49641;32266,54624;32052,41165;31939,49711;31832,16623;32261,86559;34150,25449;35432,34436;35945,62398;34010,65622;34152,76054;35068,7093;35632,60973;34346,93507;35366,66273;36390,24012;37264,35354;37654,51388;38232,23061;38579,11149;39234,62224;39917,41448
3;ITI15;Prato;12767,38047;14435,35753;15569,79528;15854,73602;16938,60746;18288,06555;18933,53938;19299,96716;20461,4404;21954,40005;22652,77784;23815,80292;24425,21274;24245,19791;24832,26942;24056,39469;24980,60229;25475,49436;26200,25073;26753,39868;28916,77296;29913,66051;30017,56875;29562,33989;29360,05497;29549,03065;30490,38052;32302,23245;30506,01148;29037,72819;27821,31965;28697,9559;28609,03849;28368,8677;28320,61973;29823,86948;31324,72209;31501,49379;32255,9615;32527,01585;33234,61031;33837,45557
3;ITI16;Livorno;7666,696495;8712,298767;9468,903557;9707,932647;10455,55231;11394,97514;11919,05833;12276,45477;13143,13153;14227,70591;15030,30312;15940,31412;16437,86798;16337,21628;16788,71239;16324,96124;17252,29142;17450,90904;18334,35814;19668,35442;20838,75326;21117,42056;21656,34524;22036,52103;22425,382;22634,22112;24244,29343;24074,05464;25738,17924;24818,15915;25477,89001;26069,69412;25925,93409;25037,01076;25362,49769;26511,4509;27050,45908;27412,76406;27751,26612;28032,26316;28467,88306;28973,3183
3;ITI17;Pisa;10048,86371;11464,114;12474,24485;12816,39474;13822,39961;15063,00314;15754,79264;16224,75242;17371,33689;18809,01095;19725,25293;20911,36608;21546,4284;21569,39538;22233,41924;21691,92775;22819,8115;23058,62764;24616,67928;25381,0005;26239,81541;26631,2817;26265,10073;26083,05048;26083,63292;27231,87878;28488,86781;30731,36995;30748,66726;28711,97105;28559,85946;29932,38347;29628,91181;28857,26081;28978,12504;30039,29847;31000,32806;31288,40715;31904,35598;32212,73347;32856,0955;33471,30966
3;ITI18;Arezzo;9902,125144;11209,77249;12119,3882;12379,99955;13286,938;14422,3127;15031,14757;15426,85061;16468,28161;17808,13642;18580,81466;19662,16763;20218,80742;20194,86791;20787,99207;20266,50264;21050,66532;21333,4952;22465,86901;23202,61116;24538,81871;25677,33962;26310,22704;26405,27452;26620,80141;26716,25412;28400,77116;28840,53934;26956,90157;25037,75524;25682,57023;26465,62661;26790,49716;26739,95383;27394,69798;27603,61139;27279,94688;27653,85353;27386,6498;27475,06128;27441,35094;27654,72683
3;ITI19;Siena;8643,580044;9946,356794;10920,97627;11306,35679;12292,65955;13513,6308;14241,68912;14779,68001;15943,61191;17385,79028;18348,8811;19557,96818;20255,74695;20296,26867;21012,61335;20597,59366;21491,25001;22375,28209;23786,21887;25073,89705;26599,78825;25702,06992;26139,91048;26625,41543;26182,65244;26607,99812;27827,15305;29138,50508;29164,82849;27759,54012;28518,41411;29717,3129;30556,38531;29038,68834;30017,80348;30873,05738;32006,25885;32502,05701;33166,13816;33630,98138;34365,4963;35129,07908
3;ITI1A;Grosseto;5937,771673;6831,816723;7504,919221;7770,279909;8433,285535;9261,451157;9753,9962;10096,96211;10874,27325;11854,65812;12629,51863;13485,22116;14000,36604;13960,99761;14470,29879;14198,27878;14878,33844;15593,79769;16611,80268;17650,3816;18363,95357;18966,04347;21167,94912;21982,44373;22980,1599;22787,3929;24696,52961;25480,31268;25098,92509;23871,85037;24680,6908;23983,67885;23851,72565;23322,10599;23030,57897;24152,33164;24717,70196;25071,06542;25437,96943;25729,74144;26179,34758;26683,79821
2;ITI2;Umbria;8581,455248;9319,570191;10276,57385;10778,74428;11417,1164;12258,76283;12774,79463;13276,80121;14596,16252;16015,71453;16950,37914;18143,73082;18991,52986;18807,81975;19482,29664;18922,00282;19536,02507;20158,5678;20966,16064;22119,11633;23585,42393;24019,89052;24005,60209;23962,78532;24062,96088;24337,52395;25661,74903;26768,61294;26540,56594;24150,84784;24521,89981;24782,24861;24413,97869;23548,54299;23243,72879;24487,72943;24768,26645;24945,24813;25080,99071;25179,3624;25408,55107;25705,17898
3;ITI21;Perugia;8903,303201;9649,075161;10623,76826;11126,68633;11763,14317;12615,69272;13134,85627;13634,67711;14970,79917;16407,04663;17380,10723;18596,265;19460,47029;19233,28503;19915,77694;19323,44815;19902,61568;20667,9303;21500,17085;22545,76377;24248,41348;24615,68075;24719,76058;24719,65548;24759,41037;25248,12024;26344,02463;27307,11785;27277,71117;24605,35349;24915,95438;25345,1629;25149,71913;24315,98718;24010,47217;25263,82142;25474,34392;25645,93594;25738,32235;25816,67348;26012,56405;26287,94483
3;ITI22;Terni;7761,575503;8476,15461;9385,141666;9882,43236;10520,98016;11331,56122;11837,23906;12341,55213;13612,79203;14984,08833;15820,75658;16951,7089;17754,42505;17675,99067;18326,03948;17845,75604;18545,3475;18774,60558;19508,32928;20949,3076;21757,12505;22382,83569;22033,84917;21862,31173;22121,18185;21784,14176;23742,10585;25245,9674;24451,17813;22857,40268;23397,6632;23172,06506;22302,26018;21337,7075;21040,82073;22252,55687;22727,40655;22916,75694;23174,99261;23328,44663;23651,50302;24007,16495
2;ITI3;Marche;8597,450442;9481,47256;10185,46217;10704,83506;11349,56943;12319,50556;13148,43644;13917,93942;14857,6986;16324,00893;17694,65988;18539,35571;19441,77684;18839,71656;19570,16862;19116,39121;20194,13629;20067,39229;20625,13418;21754,60767;23197,7853;23739,97181;24362,49596;24119,84413;24259,51401;24832,63903;26370,44424;27695,04388;26982,9758;25407,86608;25489,21005;25989,50135;25752,58801;24965,2588;25923,26991;26612,61941;27241,66248;27365,00629;27666,5303;27778,15473;28133,21058;28497,62729
3;ITI31;Pesaro e Urbino;7394,381749;8525,811941;9207,821385;9724,935525;10371,35797;11321,68909;12147,11735;12916,24976;13835,10305;15242,0126;16760,41358;17596,67917;18501,2573;17805,8137;18532,34923;18130,59155;19272,82753;19142,76884;19982,32781;21059,83624;22213,14506;23034,18656;23783,59164;23272,38285;23281,52391;24334,80939;26008,71379;26761,11442;26211,49262;24515,45596;24925,89158;25628,38761;25093,69894;24207,59398;25057,51542;26177,99837;27050,34124;27136,31357;27526,45828;27641,52713;28053,32743;28436,43893
3;ITI32;Ancona;9713,65128;10530,58208;11257,024;11778,80865;12439,53596;13456,93485;14321,84611;15127,35503;16131,83872;17705,49555;18930,63389;19819,70356;20778,86194;20313,46462;21086,26759;20586,04262;21611,40429;21257,83571;21634,01133;22769,76639;24826,34181;25152,12788;25737,88241;25411,74072;25241,08665;25520,64668;27601,48499;29683,48469;30480,98686;28255,89473;28326,78013;28764,41679;28445,76112;27498,63811;28609,79792;29606,5742;29947,1772;30102,47387;30190,70485;30245,90766;30449,72419;30739,37263
3;ITI33;Macerata;8211,009991;8937,356183;9598,340559;10091,71451;10699,87489;11614,93217;12383,84726;13095,99832;13964,81372;15327,94635;16412,24275;17205,61923;18056,88687;17633,72159;18302,69326;17867,27896;19005,9508;18813,95187;19244,59017;20364,68977;21580,09242;22343,46367;22820,93513;22364,6525;22609,2924;24026,59213;25887,94893;26112,74261;24631,78327;23681,8114;23936,07077;24681,99339;24482,45063;23825,63011;24748,65566;24937,33382;25627,18716;25759,78132;26210,13023;26383,61809;26857,81786;27299,27829
3;ITI34;Ascoli Piceno;8816,451884;9647,664263;10390,09399;10937,89631;11598,80087;12586,89693;13436,52395;14220,97894;15174,97122;16674,06105;18340,8964;19192,23084;20079,70652;19246,49911;19992,73356;19528,99846;20581,48784;20788,69787;21430,59395;22629,50326;24289,49069;24197,83551;24594,93229;24936,634;25669,95846;25583,99923;26097,24211;28119,67382;25563,25661;24569,51031;24053,08875;24302,46005;24089,25377;23432,84572;24896,35373;25057,30193;25566,50185;25662,66223;25898,27683;25974,29043;26266,39216;26574,55947
3;ITI35;Fermo;8523,775379;9326,899028;10044,53955;10572,85609;11214,12263;12168,10616;12988,98034;13748,5501;14671,62657;16118,84335;17730,00885;18557,44023;19411,45954;18606,43976;19326,68629;18877,95797;19893,4409;20094,88478;20720,698;21875,19365;22413,09584;23319,22154;24324,46304;24534,54141;24875,8776;24540,0483;24991,30253;26593,9497;25140,89723;23724,69026;23564,60297;23645,87222;24142,96091;23587,93351;23784,66448;24316,5996;25248,09845;25380,95102;25868,99902;26054,06962;26549,79199;27000,98938
2;ITI4;Lazio;9399,588137;10746,01519;11809,38184;12872,94979;14241,97193;15243,26038;16467,04922;17430,70455;18715,73493;20248,8369;21397,28496;22950,28852;24000,63978;24509,63932;24927,30463;23961,71187;25133,55647;25250,05281;27010,12752;27584,32605;29020,39265;30037,83582;30934,80009;30868,57958;31827,62042;32512,64127;33806,26271;35398,50658;34727,31235;33086,51207;33271,05242;33884,5;33253,04621;32071,70558;30974,79353;31692,15107;33025,31191;33459,38487;34307,40471;34780,72437;35638,44282;36448,62098
3;ITI41;Viterbo;11939,39779;13225,92267;14042,74671;14801,20073;15855,9825;16452,56271;17221,76979;17673,33035;18445,53147;19394,74246;19889,62628;20723,76618;21108,33799;20871,67532;20555,5696;19222,09129;19847,15991;19952,35526;20685,06988;20271,00885;20366,8756;19607,19774;20469,33744;21061,0045;22010,93236;21408,39127;21290,03629;22890,91462;21756,21622;19930,49041;20863,60223;21149,56936;20833,04475;19985,98717;20333,56402;20644,60482;20647,30784;21036,4666;20999,94967;21192,58446;21320,79822;21621,75467
3;ITI42;Rieti;7088,493467;8053,691082;8766,219762;9463,202687;10385,2094;11016,60425;11792,06279;12380,54242;13196,76298;14163,29992;14885,86618;15832,4384;16438,30406;16443,65648;16493,38323;15696,18726;16414,98599;16547,56572;18190,32082;18312,67174;18635,41215;17476,72982;18303,06023;19128,17616;20270,17492;20390,41863;21511,82899;22639,06664;21395,3968;19802,12391;19728,45975;19431,95872;19942,73478;19191,28909;18943,80883;18896,63185;18791,18888;19196,25134;19172,853;19387,84299;19526,27739;19837,25383
3;ITI43;Roma;9865,906188;11318,08219;12497,01102;13692,96818;15220,47229;16355,63471;17738,98001;18842,91375;20289,11354;22017,8576;23312,423;25078,4335;26299,37174;26953,19426;27525,31209;26533,88878;27859,92384;28001,98173;30012,29195;30807,96911;32512,46189;33808,14477;34718,05958;34448,67307;35479,36736;36300,6961;37973,1021;39763,78551;39355,12434;37654,89698;37745,46762;38464,87877;37617,09368;36286,64513;34611,86718;35325,57777;37021,42308;37455,03946;38518,11848;39047,59129;40080,03527;41008,65916
3;ITI44;Latina;6994,829942;7994,013576;8730,145276;9437,508454;10367,27673;11040,51776;11860,22564;12500,24127;13394,95412;14451,79835;15245,83514;16302,24006;16971,186;17273,50365;17443,77527;16715,3632;17440,55389;17165,91185;18540,38916;18585,18177;19930,46918;20843,19953;22151,31583;23001,18409;23759,32566;24581,29036;24652,99596;25242,03839;23653,00245;22088,03461;22425,92998;22207,49676;22560,61356;21854,72948;21545,2061;22378,72206;22628,8489;22937,27444;23100,25653;23295,5445;23562,21493;23920,41433
3;ITI45;Frosinone;7139,031649;8113,028123;8837,307184;9523,83986;10424,92375;11069,87306;11873,26152;12496,95458;13357,54282;14375,18008;15218,88665;16255,23667;16942,46169;17250,06718;17450,41172;16725,55689;17698,65432;18037,22905;18891,90717;19034,55513;19547,41892;20560,24886;21011,61641;20913,09215;21507,88556;21865,20815;22401,60091;23542,26163;22247,22036;21125,2979;21403,18709;22369,22115;21747,91156;20806,59335;20937,28741;21925,39683;22611,58119;23037,50827;23533,00974;23922,77053;24485,3307;25085,33106
3;ITZZZ;Extra-Regio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;LT;Lithuania;;;;;;;;;;;;;6452,13502;5458,945396;5048,958219;4987,892315;5438,346846;6103,141083;6711,923478;6824,814142;7412,593228;8207,587832;9015,38743;10241,16819;11030,67147;12348,86983;13649,96896;15744,21671;16394,20242;13800,63359;15337,38635;17221,91987;18631,02582;19604,12687;20761,29547;21666,06883;22075,10555;23526,9481;25009,51619;26535,53477;27798,2727;29103,28239
1;LT0;Lietuva;;;;;;;;;;;;;6452,13502;5458,945396;5048,958219;4987,892315;5438,346846;6103,141083;6711,923478;6824,814142;7412,593228;8207,587832;9015,38743;10241,16819;11030,67147;12348,86983;13649,96896;15744,21671;16394,20242;13800,63359;15337,38635;17221,91987;18631,02582;19604,12687;20761,29547;21666,06883;22075,10555;23526,9481;25009,51619;26535,53477;27798,2727;29103,28239
2;LT01;Sostines regionas;;;;;;;;;;;;;8205,138946;7078,872444;6654,831344;6672,064414;7247,997735;8155,370374;9573,132722;9972,152333;10958,17367;12326,28694;14476,25412;15749,68576;16124,41994;18201,76594;20728,46867;24338,08219;24539,66587;20455,34347;22461,73634;24582,36047;26742,10916;28439,03615;30230,69835;31633,50822;32236,38885;33878,69579;35686,02289;37370,18681;38705,97182;39990,81883
3;LT011;Vilniaus apskritis;;;;;;;;;;;;;8205,138946;7078,872444;6654,831344;6672,064414;7247,997735;8155,370374;9573,132722;9972,152333;10958,17367;12326,28694;14476,25412;15749,68576;16124,41994;18201,76594;20728,46867;24338,08219;24539,66587;20455,34347;22461,73634;24582,36047;26742,10916;28439,03615;30230,69835;31633,50822;32236,38885;33878,69579;35686,02289;37370,18681;38705,97182;39990,81883
2;LT02;Vidurio ir vakaru Lietuvos regionas;;;;;;;;;;;;;5872,801815;4927,568931;4524,453821;4439,656608;4847,596648;5433,94551;5777,66362;5795,007167;6270,141399;6878,602522;7246,350084;8446,298429;9353,961026;10398,67791;11256,76974;12805,33652;13573,66348;11467,66932;12804,00225;14556,63193;15656,65682;16314,66255;17189,91464;17858,15357;18146,64074;19446,64992;20717,84992;22091,90403;23232,3057;24449,45656
3;LT021;Alytaus apskritis;;;;;;;;;;;;;5529,921457;4576,469003;4155,917151;4042,830147;4391,562625;4971,730489;5377,83305;5585,42108;5863,562442;6399,026283;6571,672226;7270,951693;7604,628365;8303,900514;8857,337423;10142,2169;10871,48867;9051,831521;10169,25558;11427,36408;12050,53807;12601,45564;13499,089;13808,74529;13777,01127;14834,4425;15692,99296;16771,29912;17598,20178;18558,74882
3;LT022;Kauno apskritis;;;;;;;;;;;;;5481,507253;4646,564911;4316,332326;4274,678946;4672,528254;5543,013662;5986,771383;6041,473145;6462,610164;7595,528545;7800,219718;9468,69178;10461,98477;11898,14088;13103,68376;15151,28807;15819,03856;13119,24243;14705,46192;16869,77437;18298,21785;19296,08292;20544,71534;21587,2404;22385,96011;23832,78501;25557,74203;27151,03099;28582,69921;29973,26325
3;LT023;Klaipedos apskritis;;;;;;;;;;;;;6751,124927;5685,371772;5239,013955;5153,303077;5653,272277;6346,794989;6898,607794;7069,936629;7906,708292;8582,294751;9219,581562;10383,72545;11385,1674;12980,6998;14265,26314;16263,63081;16987,73914;15367,40572;16913,17115;18919,3765;20142,98671;20877,11195;21836,74017;22337,56314;22464,52748;23909,26827;25181,83054;26621,27901;27696,66739;28868,02066
3;LT024;Marijampoles apskritis;;;;;;;;;;;;;5183,917496;4308,866477;3917,185893;3823,004041;4186,943282;4604,198605;4865,872372;4385,942441;5097,27997;5053,61391;5228,395855;6099,072328;7014,474368;7723,390514;8544,952485;9423,986652;10205,77032;8311,403275;9753,036142;10871,80635;12104,20309;12502,91894;13076,62391;13269,61171;13066,47391;14081,83481;14832,14942;15849,54984;16597,57559;17502,90524
3;LT025;Panevezio apskritis;;;;;;;;;;;;;6540,096361;5464,857917;4988,449443;4882,771407;5325,888286;5856,46176;6125,907437;5784,735625;6441,909559;6938,690986;7516,329421;8255,807996;9234,047573;9930,222337;10147,02596;11014,47486;12056,67907;9979,690077;11233,04548;12850,56098;14010,51441;14534,71459;15402,72779;16220,53948;16226,9297;17503,95987;18602,36623;19937,3927;21007,92842;22231,848
3;LT026;Siauliu apskritis;;;;;;;;;;;;;6037,997297;5057,616623;4636,689133;4540,103571;5108,774625;5487,153567;5408,193283;5465,276695;5779,419073;5963,796868;6421,79878;7624,487275;8374,291483;9119,036246;9997,017878;11305,758;11810,59995;9716,602278;11278,41195;12959,99069;14216,0361;14737,78028;15440,55359;16138,25449;16663,68666;17889,21193;19170,76644;20496,64894;21642,18587;22837,88104
3;LT027;Taurages apskritis;;;;;;;;;;;;;3841,468388;3175,18873;2877,652354;2782,881264;3034,308705;3005,150581;3228,200715;3338,185111;3738,197425;4113,232675;4337,671744;4958,43942;5606,330504;5887,02598;6330,78065;7146,371535;8298,905989;7271,916101;8474,754707;9997,436716;10608,47574;10937,42559;11622,77891;12031,69571;12065,46055;13012,02863;13855,36697;14855,02093;15672,53652;16594,84856
3;LT028;Telsiu apskritis;;;;;;;;;;;;;5785,700512;4848,482112;4463,03913;4389,868617;4558,583706;5163,671196;5697,718578;5804,716554;6269,909315;6754,61849;7022,406284;8116,978071;9733,858729;10664,50555;11330,48283;13180,13096;13874,02291;11076,46919;12919,83869;14611,42491;14954,63969;15222,7913;15126,49293;15752,71183;15549,80435;16758,29709;17673,24179;18887,8452;19788,97699;20867,68323
3;LT029;Utenos apskritis;;;;;;;;;;;;;6668,909706;5582,678852;5066,38568;4918,069432;5266,622513;5661,777842;6081,122905;6288,382659;6276,16443;6813,954491;7319,709637;8914,103642;9552,051113;10426,58068;10840,66575;12199,59931;13226,90171;11566,66438;10744,06694;11978,69894;12445,65291;12909,48071;13662,81526;13772,61542;13610,62337;14700,25723;15497,55219;16591,86851;17398,34887;18381,61956
0;LU;Luxembourg;10680,5708;11716,8035;12838,0301;13855,92896;15582,28712;16792,71686;18920,93402;19982,22282;22490,23803;25833,76589;28120,42419;31584,3968;32613,09888;33680,52764;35080,08915;33300,13919;35224,91917;36952,5783;38339,84008;44086,63699;48433,9329;48500,97316;50435,26251;50880,82077;54168,65499;57926,81984;64507,51697;69140,87789;68433,51798;62520,77396;65451,09745;69278,49758;69189,93415;69985,18328;74423,74581;78014,62943;78430,29805;78013,92006;80133,63775;81674,53236;83477,36298;85419,43926
